"","subject","trial_index","rt","trial_type","stim_type","cue","top_opt","bottom_opt","responses","variable_type"
"3319","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",2,99768,"survey-multi-choice","filler","mắt kính","kính viễn vọng","ống nhòm","kính viễn vọng",NA
"3320","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",2,99768,"survey-multi-choice","triad","biển","thuyền","suối","thuyền",NA
"3321","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",2,99768,"survey-multi-choice","triad","chân","tay","quần","tay",NA
"3322","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",2,99768,"survey-multi-choice","triad","muỗng","đường","nĩa","nĩa",NA
"3323","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",2,99768,"survey-multi-choice","filler","đen","xanh dương","trắng","trắng",NA
"3324","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",2,99768,"survey-multi-choice","filler","nhà chọc trời","sân vận động","căn hộ","căn hộ",NA
"3325","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",2,99768,"survey-multi-choice","triad","táo","giỏ","cam","cam",NA
"3326","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",2,99768,"survey-multi-choice","filler","giữa","trên","dưới","trên",NA
"3327","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",3,79429,"survey-multi-choice","triad","gà","trứng","thiên nga","trứng",NA
"3328","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",3,79429,"survey-multi-choice","filler","khủng long","cá sấu","rắn","cá sấu",NA
"3329","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",3,79429,"survey-multi-choice","triad","bánh ngọt","bánh kem","thợ làm bánh","bánh kem",NA
"3330","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",3,79429,"survey-multi-choice","filler","quạ","đại bàng","chim sẻ","chim sẻ",NA
"3331","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",3,79429,"survey-multi-choice","filler","thứ tư","thứ bảy","chủ nhật","thứ bảy",NA
"3332","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",3,79429,"survey-multi-choice","triad","cỏ","ngựa","lá","lá",NA
"3333","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",3,79429,"survey-multi-choice","triad","cốc trà","ly","ấm đun nước","ly",NA
"3334","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",3,79429,"survey-multi-choice","triad","bóng","xúc xắc","đứa trẻ","đứa trẻ",NA
"3335","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",3,79429,"survey-multi-choice","filler","mõm","móng","đuôi","đuôi",NA
"3336","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",3,79429,"survey-multi-choice","triad","mũ","đầu","vương miện","đầu",NA
"3337","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",3,79429,"survey-multi-choice","filler","ồn","nóng","sáng","nóng",NA
"3338","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",3,79429,"survey-multi-choice","triad","hải âu","dơi","trời","trời",NA
"3339","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",3,79429,"survey-multi-choice","filler","gió","mưa đá","mưa","mưa",NA
"3340","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",3,79429,"survey-multi-choice","filler","bể cá","đập nước","kênh đào","kênh đào",NA
"3341","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",3,79429,"survey-multi-choice","triad","cảnh sát","nhà tù","giáo viên","nhà tù",NA
"3342","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",3,79429,"survey-multi-choice","filler","trăm","mười","ngàn","ngàn",NA
"3343","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",3,79429,"survey-multi-choice","filler","sao chổi","thiên hà","khí quyển","thiên hà",NA
"3344","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",3,79429,"survey-multi-choice","attention check","Chọn vợ","vợ","chồng","vợ",NA
"3345","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",3,79429,"survey-multi-choice","triad","khăn tắm","phòng tắm","khăn tay","phòng tắm",NA
"3346","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",3,79429,"survey-multi-choice","filler","chiều cao","chiều rộng","chiều sâu","chiều rộng",NA
"3347","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",3,79429,"survey-multi-choice","triad","cửa ra vào","chìa khoá","cửa sổ","chìa khoá",NA
"3348","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",4,60696,"survey-multi-choice","filler","buồn","giận","sợ hãi","sợ hãi",NA
"3349","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",4,60696,"survey-multi-choice","triad","xe hơi","xe máy","đèn giao thông","xe máy",NA
"3350","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",4,60696,"survey-multi-choice","filler","cẩm thạch","bê tông","xi măng","bê tông",NA
"3351","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",4,60696,"survey-multi-choice","filler","động đất","sóng thần","bão","sóng thần",NA
"3352","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",4,60696,"survey-multi-choice","filler","cầu thang","ban công","gác xép","gác xép",NA
"3353","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",4,60696,"survey-multi-choice","triad","kèn","dàn nhạc","đàn vi-ô-lông","dàn nhạc",NA
"3354","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",4,60696,"survey-multi-choice","triad","dừa","cây","xoài","cây",NA
"3355","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",4,60696,"survey-multi-choice","filler","hình tam giác","ngôi sao","hình tròn","hình tròn",NA
"3356","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",4,60696,"survey-multi-choice","filler","gấu trúc","gấu túi","gấu Bắc cực","gấu Bắc cực",NA
"3357","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",4,60696,"survey-multi-choice","filler","thuốc","ống nghe","nhiệt kế","nhiệt kế",NA
"3358","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",4,60696,"survey-multi-choice","triad","bút sáp","tranh vẽ","cọ","tranh vẽ",NA
"3359","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",4,60696,"survey-multi-choice","filler","đài phun nước","tượng","quãng trường","tượng",NA
"3360","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",4,60696,"survey-multi-choice","triad","áo khoác","áo len","mùa đông","mùa đông",NA
"3361","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",4,60696,"survey-multi-choice","triad","đèn","đèn pin","bàn","đèn pin",NA
"3362","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",4,60696,"survey-multi-choice","triad","chó","dây xích","mèo","mèo",NA
"3363","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",4,60696,"survey-multi-choice","filler","tháng sáu","tháng mười","tháng hai","tháng hai",NA
"3364","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",4,60696,"survey-multi-choice","triad","con trai","con sò","ngọc trai","ngọc trai",NA
"3365","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",4,60696,"survey-multi-choice","attention check","Chọn má","má","trán","má",NA
"3366","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",4,60696,"survey-multi-choice","triad","kiếm","cướp biển","dao găm","dao găm",NA
"3367","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",4,60696,"survey-multi-choice","triad","lều trại","lửa trại","chòi","chòi",NA
"3368","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",4,60696,"survey-multi-choice","triad","hoa","bụi rậm","lọ","lọ",NA
"3369","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",5,53624,"survey-multi-choice","triad","khỉ","lừa","rừng","rừng",NA
"3370","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",5,53624,"survey-multi-choice","filler","khói","sương mù","hơi nước","sương mù",NA
"3371","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",5,53624,"survey-multi-choice","triad","bèo","ao","hoa hồng","ao",NA
"3372","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",5,53624,"survey-multi-choice","triad","cốc","đĩa lót tách","cà phê","cà phê",NA
"3373","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",5,53624,"survey-multi-choice","triad","găng tay","ván trượt tuyết","quần đùi","ván trượt tuyết",NA
"3374","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",5,53624,"survey-multi-choice","triad","cừu","len","dê","dê",NA
"3375","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",5,53624,"survey-multi-choice","filler","công","đà điểu","cú","đà điểu",NA
"3376","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",5,53624,"survey-multi-choice","triad","bút chì","cục tẩy","bút bi","cục tẩy",NA
"3377","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",5,53624,"survey-multi-choice","triad","ong","mật","bướm","mật",NA
"3378","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",5,53624,"survey-multi-choice","triad","bụi","chổi","tro","chổi",NA
"3379","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",5,53624,"survey-multi-choice","filler","rừng nhiệt đới","ốc đảo","đầm lầy","ốc đảo",NA
"3380","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",5,53624,"survey-multi-choice","filler","hôm nay","hôm qua","ngày mai","hôm qua",NA
"3381","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",5,53624,"survey-multi-choice","triad","bò","lợn","sữa","sữa",NA
"3382","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",5,53624,"survey-multi-choice","filler","đốt sống","xương sườn","sọ","xương sườn",NA
"3383","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",5,53624,"survey-multi-choice","attention check","Chọn gỗ","gỗ","kim loại","gỗ",NA
"3384","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",5,53624,"survey-multi-choice","filler","cô","bà","chị","bà",NA
"3385","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",5,53624,"survey-multi-choice","triad","hiệp sĩ","người lính","áo giáp","áo giáp",NA
"3386","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",5,53624,"survey-multi-choice","filler","hành lang","lối ra","lối vào","lối ra",NA
"3387","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",5,53624,"survey-multi-choice","filler","hoàng hôn","ngày","đêm","ngày",NA
"3388","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",5,53624,"survey-multi-choice","filler","thư","ghi chú","bài báo","ghi chú",NA
"3389","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",5,53624,"survey-multi-choice","triad","chim cánh cụt","tuyết","ngỗng","tuyết",NA
"3390","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",6,59519.9999999999,"survey-multi-choice","filler","buổi sáng","buổi chiều","buổi tối","buổi tối",NA
"3391","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",6,59519.9999999999,"survey-multi-choice","filler","bẫy","nói dối","lừa gạt","lừa gạt",NA
"3392","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",6,59519.9999999999,"survey-multi-choice","triad","chén","súp","đĩa","súp",NA
"3393","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",6,59519.9999999999,"survey-multi-choice","filler","lâu đài","tháp","ngai vàng","tháp",NA
"3394","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",6,59519.9999999999,"survey-multi-choice","triad","chậu rửa tay","bồn tắm","xà phòng","bồn tắm",NA
"3395","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",6,59519.9999999999,"survey-multi-choice","filler","ống nước","cống","máy bơm","cống",NA
"3396","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",6,59519.9999999999,"survey-multi-choice","triad","rìu","gốc cây","kéo","gốc cây",NA
"3397","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",6,59519.9999999999,"survey-multi-choice","triad","miệng","mũi","bàn chải đánh răng","bàn chải đánh răng",NA
"3398","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",6,59519.9999999999,"survey-multi-choice","triad","nồi","chảo","muôi","chảo",NA
"3399","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",6,59519.9999999999,"survey-multi-choice","triad","nhẫn","dây chuyền","tay","dây chuyền",NA
"3400","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",6,59519.9999999999,"survey-multi-choice","filler","trăng","thiên thạch","hành tinh","hành tinh",NA
"3401","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",6,59519.9999999999,"survey-multi-choice","triad","nhện","châu chấu","mạng nhện","mạng nhện",NA
"3402","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",6,59519.9999999999,"survey-multi-choice","triad","lưới","cá","dây thừng","cá",NA
"3403","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",6,59519.9999999999,"survey-multi-choice","filler","cầu vồng","đám mây","mặt trời","đám mây",NA
"3404","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",6,59519.9999999999,"survey-multi-choice","filler","lông vũ","mỏ","móng vuốt","mỏ",NA
"3405","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",6,59519.9999999999,"survey-multi-choice","attention check","Chọn đức vua","đức vua","hoàng tử","đức vua",NA
"3406","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",6,59519.9999999999,"survey-multi-choice","triad","tóc","lược","râu","lược",NA
"3407","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",6,59519.9999999999,"survey-multi-choice","triad","cưa","búa","tấm ván","búa",NA
"3408","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",6,59519.9999999999,"survey-multi-choice","filler","thô","cứng","nhọn","cứng",NA
"3409","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",6,59519.9999999999,"survey-multi-choice","filler","phút","giờ","giây","giây",NA
"3410","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",6,59519.9999999999,"survey-multi-choice","triad","nôi","giường","em bé","em bé",NA
"3411","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",7,64066.0000000001,"survey-multi-choice","triad","núi","vách đá","băng","vách đá",NA
"3412","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",7,64066.0000000001,"survey-multi-choice","triad","ghế","ghế đẩu","bàn","ghế đẩu",NA
"3413","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",7,64066.0000000001,"survey-multi-choice","filler","người máy","máy vi tính","điện thoại","máy vi tính",NA
"3414","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",7,64066.0000000001,"survey-multi-choice","triad","xe hơi","xe đạp","lốp","lốp",NA
"3415","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",7,64066.0000000001,"survey-multi-choice","filler","trong lúc","trước","sau","sau",NA
"3416","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",7,64066.0000000001,"survey-multi-choice","filler","khuỷu tay","mắt cá","đốt ngón tay","mắt cá",NA
"3417","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",7,64066.0000000001,"survey-multi-choice","triad","bác sĩ","kỹ sư","bệnh viện","kỹ sư",NA
"3418","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",7,64066.0000000001,"survey-multi-choice","filler","bạch tuộc","sao biển","sứa","sứa",NA
"3419","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",7,64066.0000000001,"survey-multi-choice","filler","khán giả","bệnh nhân","khách hàng","khách hàng",NA
"3420","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",7,64066.0000000001,"survey-multi-choice","triad","chó","mèo","xương","mèo",NA
"3421","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",7,64066.0000000001,"survey-multi-choice","triad","sóc","hạt dẻ","chuột","chuột",NA
"3422","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",7,64066.0000000001,"survey-multi-choice","triad","đàn pi-a-nô","bài hát","sáo","bài hát",NA
"3423","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",7,64066.0000000001,"survey-multi-choice","filler","khăn quàng cổ","tất","mũ len","mũ len",NA
"3424","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",7,64066.0000000001,"survey-multi-choice","filler","nạng","gậy","xe lăn","xe lăn",NA
"3425","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",7,64066.0000000001,"survey-multi-choice","attention check","Chọn sô-cô-la","kẹo","sô-cô-la","sô-cô-la",NA
"3426","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",7,64066.0000000001,"survey-multi-choice","triad","nồi","chảo","bếp","chảo",NA
"3427","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",7,64066.0000000001,"survey-multi-choice","triad","nông dân","máy kéo","người bán thịt","máy kéo",NA
"3428","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",7,64066.0000000001,"survey-multi-choice","triad","hành","nông dân","cà chua","cà chua",NA
"3429","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",7,64066.0000000001,"survey-multi-choice","filler","nệm","chăn","ga giường","ga giường",NA
"3430","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",7,64066.0000000001,"survey-multi-choice","triad","búa","đinh","cưa","đinh",NA
"3431","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",7,64066.0000000001,"survey-multi-choice","triad","đại học","nhà trường","giáo sư","nhà trường",NA
"3432","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",8,69828,"survey-multi-choice","filler","điện","nhiệt","ánh nắng","nhiệt",NA
"3433","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",8,69828,"survey-multi-choice","triad","biển","cá voi","sông","cá voi",NA
"3434","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",8,69828,"survey-multi-choice","triad","tuyết","núi","băng","núi",NA
"3435","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",8,69828,"survey-multi-choice","filler","nấm","bí đỏ","cà tím","bí đỏ",NA
"3436","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",8,69828,"survey-multi-choice","triad","đầm","quần","móc quần áo","móc quần áo",NA
"3437","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",8,69828,"survey-multi-choice","triad","đạn","mũi tên","súng","súng",NA
"3438","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",8,69828,"survey-multi-choice","triad","hành","chảo","ớt","ớt",NA
"3439","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",8,69828,"survey-multi-choice","filler","bắp rang","bánh quy","khoai tây chiên","khoai tây chiên",NA
"3440","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",8,69828,"survey-multi-choice","triad","phim","hoạt hình","đạo diễn","hoạt hình",NA
"3441","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",8,69828,"survey-multi-choice","filler","chanh","nho","lê","lê",NA
"3442","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",8,69828,"survey-multi-choice","filler","tim","dạ dày","phổi","dạ dày",NA
"3443","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",8,69828,"survey-multi-choice","attention check","Chọn họng","họng","hàm","họng",NA
"3444","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",8,69828,"survey-multi-choice","triad","giường","gối","ghế bành","gối",NA
"3445","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",8,69828,"survey-multi-choice","triad","tàu hoả","đường ray","xe buýt","đường ray",NA
"3446","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",8,69828,"survey-multi-choice","triad","voi","hươu cao cổ","vườn thú","vườn thú",NA
"3447","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",8,69828,"survey-multi-choice","filler","san hô","cá mập","cá heo","cá mập",NA
"3448","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",8,69828,"survey-multi-choice","triad","ống khói","lửa","tường","lửa",NA
"3449","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",8,69828,"survey-multi-choice","triad","tập","sách","cặp","sách",NA
"3450","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",8,69828,"survey-multi-choice","triad","bánh mì","cơm","lò nướng","cơm",NA
"3451","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",8,69828,"survey-multi-choice","filler","trẻ sơ sinh","đàn ông","phụ nữ","phụ nữ",NA
"3452","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",8,69828,"survey-multi-choice","triad","bò","cỏ","gà","gà",NA
"3453","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",9,102498,"survey-multi-choice","filler","cành cây","rễ cây","thân cây","thân cây",NA
"3454","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",9,102498,"survey-multi-choice","triad","em bé","người lớn","bình","người lớn",NA
"3455","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",9,102498,"survey-multi-choice","filler","ngăn kéo","kệ","tủ","kệ",NA
"3456","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",9,102498,"survey-multi-choice","triad","ong","bọ rùa","vườn","bọ rùa",NA
"3457","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",9,102498,"survey-multi-choice","filler","chim","thằn lằn","cóc","thằn lằn",NA
"3458","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",9,102498,"survey-multi-choice","filler","tỏi","ngò","gừng","gừng",NA
"3459","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",9,102498,"survey-multi-choice","filler","rau mùi","tiêu","muối","tiêu",NA
"3460","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",9,102498,"survey-multi-choice","triad","bút chì","bút bi","giấy","bút bi",NA
"3461","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",9,102498,"survey-multi-choice","triad","bóng đá","khung thành","quần vợt","khung thành",NA
"3462","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",9,102498,"survey-multi-choice","filler","nến","đuốc","đèn lồng","đuốc",NA
"3463","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",9,102498,"survey-multi-choice","triad","bồ câu","tổ","vịt","vịt",NA
"3464","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",9,102498,"survey-multi-choice","triad","trường","nhà thờ","học sinh","học sinh",NA
"3465","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",9,102498,"survey-multi-choice","filler","trà","nước ngọt","nước chanh","nước ngọt",NA
"3466","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",9,102498,"survey-multi-choice","triad","nhà bếp","tủ lạnh","phòng ngủ","phòng ngủ",NA
"3467","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",9,102498,"survey-multi-choice","filler","sa mạc","đảo","Bắc cực","Bắc cực",NA
"3468","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",9,102498,"survey-multi-choice","triad","ếch","ao","rùa","ao",NA
"3469","4c4b53f763290bc5df4f77b07a25aff1c31fbaf9e0be2f615303ae267a3198c4",9,102498,"survey-multi-choice","filler","tháng","năm","tuần","năm",NA
